Username,average_bet,max_bet,bet_volatility,total_sessions,win_rate,total_profit,loss_chase_rate
Buder,0.030000000000000002,0.030000000000000002,0.0,1,1.0,0.06435,0.0
Bue,0.39375,0.75,0.5038135815954151,1,0.0,-0.7875,1.0
Bulldogka,0.011750000000000002,0.030000000000000002,0.015844951877490826,2,0.3333333333333333,-0.030712500000000004,0.5
BullyZ,0.8647499999999999,0.8647499999999999,0.0,1,1.0,0.10377000000000002,0.0
BumbleBeeTC,3.75,3.75,0.0,1,1.0,7.016032499999999,0.0
Buntygarg55,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
Burnzy,0.007500000000000001,0.007500000000000001,0.0,1,0.0,-0.007500000000000001,0.0
BustDeezNuts991,0.060750000000000005,0.060750000000000005,0.0,1,0.0,-0.060750000000000005,0.0
BustTheBank,1.3318571428571429,4.9995,1.2379440480374824,6,0.9523809523809523,1.7286975,0.0
BustaClick,0.36587142857142857,0.9165,0.25128598199640817,12,0.8571428571428571,-1.166955,0.4
BustaFaux,0.75,0.75,0.0,1,1.0,0.0375,0.0
BustaNut007,14.464285714285714,33.75,8.504200642707612,7,0.7142857142857143,-12.2769525,0.0
BustaYoFace,8.359211538461539,75.0,17.41121964410283,17,0.717948717948718,-17.7019275,0.4
Bustacash,0.008183333333333334,0.31275,0.04644410741564922,12,0.4222222222222222,-0.326115,0.36
Bustachatte,8.7726,37.5,16.20110616362352,3,0.4,8.487,0.5
Bustachattezer,4.828125,16.5,7.8367747870217634,3,0.5,7.361152500000001,0.0
Bustmen,0.8999999999999999,2.4,1.299038105676658,2,0.6666666666666666,2.5227375000000003,0.0
Bustyy,0.075,0.075,0.0,2,0.5,-0.0365025,0.0
Bvoronchikhin,0.01,0.015000000000000001,0.004330127018922194,2,1.0,0.0057150000000000005,0.0
CADEKO,0.07135714285714286,0.33749999999999997,0.11984398339984721,5,0.42857142857142855,0.0530925,0.5
CCCAM,0.004,0.00525,0.00131339255365637,3,0.3333333333333333,0.0018074999999999966,0.0
CIP1,0.3507455357142857,37.5,3.543932137538103,17,0.10714285714285714,3.5746724999999997,0.41414141414141414
CKkio23,0.75,0.75,0.0,1,1.0,0.7629975000000001,0.0
COTHUK,0.042236842105263156,0.22499999999999998,0.05051055126875655,6,0.10526315789473684,3.845805,0.1875
CREAM36CH,0.00075,0.00075,0.0,2,1.0,0.00015000000000000001,0.0
CRuiz78,4.65,26.250000000000004,9.65093907347881,4,0.5714285714285714,2.6738925,0.3333333333333333
CaNteR,0.0022500000000000003,0.0022500000000000003,0.0,1,0.0,-0.0022500000000000003,0.0
Callmedaddy0,0.15,0.15,0.0,1,1.0,0.109455,0.0
CallumKek,0.118125,0.22499999999999998,0.15114407447862452,2,1.0,0.0587925,0.0
CallumShadow,0.44999999999999996,0.44999999999999996,0.0,1,0.0,-0.44999999999999996,0.0
Camille,2.334,2.334,0.0,1,1.0,1.0731225,0.0
Camthebitman,0.45592499999999997,3.0,0.9690782637382802,7,0.3,-4.50591,0.2857142857142857
Candy,0.151,0.7627499999999999,0.3024595427491088,3,0.3333333333333333,-0.89577,0.6666666666666666
CaptainBaconz,0.4008333333333333,1.5,0.5394933966231654,4,0.4444444444444444,-0.19916249999999985,0.6
CaptainJackpot,0.7069038461538462,4.06425,1.1240387816673887,4,0.07692307692307693,-7.228095000000001,0.6363636363636364
Carterack,0.0525,0.075,0.03181980515339463,2,0.0,-0.105,0.0
Caruso,0.003642857142857143,0.00825,0.0023029484207362154,4,0.9523809523809523,0.00135,0.0
Cashguru,0.046125,0.0825,0.05144201833132134,2,1.0,0.10362,0.0
Celena,0.875,2.25,1.1960873713905686,2,1.0,0.49499999999999994,0.0
Chak_Noris,0.0225,0.0225,0.0,1,0.0,-0.0225,0.0
Champagne,6.0,6.0,0.0,1,1.0,3.36,0.0
ChaoticForce,1.4486413043478261,32.48475,6.766436011679134,7,0.391304347826087,7.417627499999999,0.46153846153846156
ChaoticForceta,0.003,0.003,0.0,2,0.5,-0.0022500000000000003,0.0
ChapelleSNL,0.1875,0.1875,0.0,1,1.0,0.03075,0.0
Charles151,0.01565625,0.17925000000000002,0.04062740377503834,12,1.0,0.027255,0.0
Charm2526,0.375,0.375,0.0,1,0.0,-0.375,0.0
Chashoff,0.021964285714285714,0.075,0.02641985860241172,3,0.42857142857142855,-0.0499425,0.3333333333333333
ChasingNyan,4.438833333333333,18.75,7.287251817171889,6,0.3333333333333333,21.727365,0.8333333333333334
ChatSpammer,0.6,0.6,0.0,1,0.0,-0.6,0.0
Cheedaa,0.765,0.765,0.0,1,0.0,-0.765,0.0
Cheepot10,0.017820652173913043,0.114,0.024202884529849273,20,0.8478260869565217,0.035655000000000006,0.3333333333333333
Chelashin,99.21075,480.76800000000003,141.17691098680686,13,0.4666666666666667,111.59191499999997,0.42857142857142855
Cherry168,0.3731875,2.30325,0.6767024333033216,3,0.16666666666666666,-3.839955,0.5555555555555556
Chessj17,0.387,0.522,0.19091883092036785,2,1.0,0.127785,0.0
ChickenFawker,0.0375,0.0375,0.0,1,1.0,0.0159075,0.0
Chieralph15,0.016409090909090908,0.375,0.06455523368420817,7,0.8787878787878788,0.013027499999999997,0.5
Choi-SoonSil,5.308,7.5,1.9052275454653704,2,1.0,4.7033925000000005,0.0
ChokingChicken,0.277277027027027,8.625,1.4175859637168489,11,0.6756756756756757,2.8941975,0.5
Chrisgktian,0.0045000000000000005,0.0045000000000000005,0.0,1,0.0,-0.0045000000000000005,0.0
Chromastone,0.04275,0.04275,0.0,1,0.0,-0.04275,0.0
ChromeProducts_,0.0975,0.6,0.22221906421367182,2,0.7142857142857143,-0.5794125,0.0
Chryses,0.07545,0.72,0.12486649233918164,20,0.5111111111111111,0.35559,0.5909090909090909
Chryses2,0.20514705882352943,1.104,0.28718367188449073,5,0.29411764705882354,-2.6725875,0.36363636363636365
Chryses3,0.11075,0.21525,0.09199150776022752,1,1.0,0.05999999999999999,0.0
Chubydonutz,0.075,0.075,0.0,1,0.0,-0.075,0.0
Chud_leye,7.5,7.5,0.0,1,1.0,0.975,0.0
Chulo,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.045,0.0
Cjtdelacruz,0.01125,0.01125,0.0,1,1.0,0.006300000000000001,0.0
Claire,14.25,21.0,9.545941546018392,2,1.0,6.2689725,0.0
ClemaX,0.0037500000000000003,0.0037500000000000003,0.0,1,1.0,0.00369,0.0
Clenbank,0.23809615384615385,0.6,0.18996692525886627,5,0.7692307692307693,-0.007994999999999988,0.6666666666666666
ClientUser,0.34959375000000004,2.1375,0.7330560047000404,7,0.75,1.4123625,0.0
ClydeDrexler,0.062625,0.0675,0.0068942911165688365,2,0.0,-0.12525,0.0
Cnaacer,0.44999999999999996,0.44999999999999996,0.0,1,1.0,0.045,0.0
Cnacer,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.0225,0.0
CoSmIcScreaMz,0.1171875,0.1875,0.05085760056977016,2,1.0,0.05724,0.0
Cocainomane,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.15921,0.0
Cocco,0.08625000000000001,0.08625000000000001,0.0,1,0.0,-0.08625000000000001,0.0
CoinHunter,0.15,0.15,0.0,1,0.0,-0.15,0.0
CoinMaker,0.026578125,0.12000000000000001,0.032185364006796634,4,0.5625,-0.04870500000000002,0.0
Cola,0.009000000000000001,0.009000000000000001,0.0,1,1.0,0.00117,0.0
Coloflower,0.75,0.75,0.0,1,0.0,-0.75,0.0
Colombian,206.25,375.0,238.64853865045978,2,0.5,42.053520000000006,0.0
CominUp,0.07828125,0.15,0.046641382127738384,2,0.75,0.2679,0.0
Con,0.6449999999999999,0.75,0.12549900398011135,3,0.4,5.3788350000000005,1.0
Concretepete,0.285,2.4,0.5900060532377128,4,0.8666666666666667,1.4874600000000002,0.5
CoolDad,3.075,3.075,0.0,1,0.0,-3.075,0.0
CoolDadTimes19,3.827625,7.621499999999999,5.365349478948225,2,0.0,-7.65525,1.0
Cool_Man_Chris,0.075,0.075,0.0,1,1.0,0.0548325,0.0
CoolestMom,0.04078125,0.21,0.05171040151652276,5,0.3125,1.483785,0.5454545454545454
CooolWolf,0.006,0.006,0.0,1,0.0,-0.006,0.0
CopetownKid,0.0015,0.0015,0.0,1,1.0,0.000105,0.0
Corley,7.5,7.5,0.0,1,1.0,0.3,0.0
Corpse,0.75,0.75,0.0,1,1.0,0.39036000000000004,0.0
CotataFish,2.25,2.25,0.0,1,0.5,-0.49706249999999996,0.0
CottonPker,0.11304545454545455,0.59325,0.19412691783282587,5,0.2727272727272727,-0.26054249999999995,0.5714285714285714
CowFawker,0.075,0.075,0.0,1,1.0,0.015000000000000001,0.0
Cpete1210,0.057249999999999995,0.075,0.015594470173750697,3,0.3333333333333333,-0.07425,1.0
Cpnservative,0.01625,0.04125,0.021702534414210706,2,0.3333333333333333,-0.0372,0.0
CptObvious1,0.36495,0.975,0.366885557769722,4,0.6,-0.38658000000000003,0.5
CrYus,3.583125,6.0825,2.4292774774611483,4,0.25,-7.64175,0.6666666666666666
CraftMoneyMF,15.534,15.534,0.0,1,1.0,0.7755899999999999,0.0
Crawleymatt,0.00075,0.00075,0.0,2,0.5,2.999999999999997e-05,0.0
CrazyLips,0.06700961538461539,0.9495,0.18169922235344363,13,0.07692307692307693,-1.5659475,0.43478260869565216
Cre3p3rman2,0.015000000000000001,0.015000000000000001,0.0,1,0.0,-0.015000000000000001,0.0
CreateMoney,1.1110384615384616,3.75,0.8226688393459238,4,0.6153846153846154,-4.2477599999999995,0.0
Creck80,0.08147368421052632,0.48000000000000004,0.1471001381980817,14,0.8421052631578947,0.33144749999999995,0.3333333333333333
Critplank,0.8647499999999999,0.8647499999999999,0.0,1,1.0,0.10377000000000002,0.0
CrunchyNapkin,0.0375,0.075,0.03247595264191645,1,0.3333333333333333,-0.08706749999999999,0.0
CryptOnXtaC,12.0,20.25,11.667261889578034,2,0.5,0.2999999999999998,0.0
CrypticOne,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
Cryptomaniac,0.2334166666666667,0.2625,0.08725,2,1.0,0.08919,0.0
Crystal_Meth,0.1992375,0.51675,0.1576704481831112,8,0.0,-3.98475,0.7368421052631579
CuckedCanuck,0.17775,0.17775,0.0,1,0.0,-0.17775,0.0
Cuddle123,0.075,0.075,0.0,1,1.0,0.0176775,0.0
Culebro,0.23850000000000002,3.0,0.5942542275461923,8,0.7916666666666666,-2.6630175,0.25
Cumdumpster,9.375,15.0,7.95495128834866,2,1.0,31.704539999999998,0.0
Cured,1.5,1.5,0.0,1,1.0,0.35528249999999995,0.0
CurlyFungus,0.003,0.012,0.0050311529493745274,3,0.8,-0.0112125,0.0
CurtisVL,0.007389705882352942,0.1005,0.016713629800943736,11,0.5,-0.03679500000000001,0.25
Cwalts,11.25,18.75,10.606601717798213,2,0.0,-22.5,1.0
CyberBex,6.3477500000000004,37.5,15.262028621713434,2,0.6666666666666666,-37.584075,0.0
Czarnuhhho,0.75,0.75,0.0,1,1.0,1.573185,0.0
D4c4l0,0.02625,0.0375,0.015909902576697315,2,0.5,0.023317499999999998,0.0
D4nie3,0.9403125,3.75,1.873125,3,0.5,1.24788,0.0
DBL9D2P9CyH,0.375,0.375,0.0,1,0.0,-0.375,0.0
DCJU7,0.9375,1.5,0.795495128834866,2,0.5,-0.18000000000000002,0.0
DCtool,0.0015,0.0015,0.0,1,1.0,7.500000000000001e-05,0.0
DDramario,0.23925,0.375,0.19197949109214765,2,1.0,0.26431499999999997,0.0
DELIK_33,0.004593750000000001,0.007500000000000001,0.0026115728019720226,6,0.0,-0.036750000000000005,0.5714285714285714
DONT_RAGE_BET,0.94275,1.02075,0.11030865786510151,1,1.0,1.1167725,0.0
DPPD,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.056249999999999994,0.0
DPSKing,0.075,0.075,0.0,1,1.0,0.02475,0.0
DUMbl4,0.00343348623853211,0.07875,0.008258388146039288,37,0.46788990825688076,-0.12493500000000002,0.3620689655172414
Dacota,2.352125,12.825000000000001,4.34815394801999,5,0.9166666666666666,1.0393575,0.0
DaddiesStrats,0.05175000000000001,0.1305,0.06825,1,0.0,-0.15525000000000003,0.5
DadulxD,0.037000000000000005,0.096,0.05109549882328188,2,0.3333333333333333,0.08099999999999999,0.5
Dafuentesman,0.0917142857142857,0.6,0.14499328186407218,6,0.9523809523809523,0.17523750000000002,0.0
Daherro,1.125,1.125,0.0,1,0.0,-1.125,0.0
Dalles,0.004429455445544555,0.048,0.007930766100810576,39,0.8465346534653465,-0.05158500000000001,0.06666666666666667
Damnit,0.375,0.375,0.0,1,0.0,-0.375,0.0
Dampyr,2.1035625,7.5,3.616389016080128,3,0.5,-7.454445,0.0
DanBit74,0.084375,0.15,0.04718646522044218,3,0.75,0.19622250000000002,0.0
DanKar,0.012,0.0225,0.014849242404917497,2,0.5,-0.0194625,0.0
Danil008,0.004171875,0.015000000000000001,0.004015302759444174,9,0.4375,-0.022485,0.25
DankButterfly01,0.005625000000000001,0.007500000000000001,0.0026516504294495534,2,1.0,0.002385,0.0
Dapk26,0.0225,0.0225,0.0,1,1.0,0.005527499999999999,0.0
DarkSouls3,0.1875,0.1875,0.0,1,0.0,-0.1875,0.0
Darkrai2206,19.742625,37.5,25.11272055714494,1,1.0,1.246095,0.0
Darkwin,0.49349999999999994,0.49349999999999994,0.0,1,0.0,-0.49349999999999994,0.0
Darlingardo,0.07921153846153846,0.75,0.20363697903565853,5,0.3076923076923077,0.19674,0.5
Daus74,0.10875000000000001,0.14250000000000002,0.04772970773009196,1,0.5,-0.0037499999999999895,0.0
Daus82,0.8149772727272727,4.68825,1.5988263603912147,4,0.6363636363636364,-0.7611825000000001,0.0
DavyJones,0.021750000000000002,0.036000000000000004,0.020152543263816606,1,0.0,-0.043500000000000004,1.0
DawnOfTheDead,0.0069375,0.015000000000000001,0.007306888872837741,2,0.5,-0.009585,0.0
Day21,0.0375,0.0375,0.0,1,1.0,0.009375,0.0
DeadNark,0.029025000000000002,0.17024999999999998,0.05292925703238238,4,0.7,0.037387500000000004,0.0
DeathGun,0.075,0.075,0.0,1,1.0,0.232875,0.0
Debian192,0.06490384615384616,0.72,0.13801536285723912,5,0.6923076923076923,1.2038175,0.5
Decahedran,0.2505,0.75,0.4325796891903271,1,0.6666666666666666,-0.7498275,0.0
DedSec_Wrench,0.033375,0.0375,0.0058336309447890155,2,1.0,0.0264375,0.0
Deepin,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
Deepurple,0.6223125,1.5,0.6233555491250559,3,0.0,-2.48925,0.6666666666666666
Defence,8.625,15.0,9.015611460128481,1,0.5,-14.5725,0.0
Deimoos,0.1026,0.6,0.1301150932828317,7,0.64,0.8727525,0.4444444444444444
DekjU,0.0883125,0.20775000000000002,0.09577977670155638,2,0.0,-0.35325,0.6666666666666666
Delorian,72.375,236.25,68.83063453143521,7,1.0,33.6550575,0.0
Den4ik666,0.00075,0.00075,0.0,1,1.0,6e-05,0.0
DentedHarvey,0.015000000000000001,0.015000000000000001,0.0,1,0.0,-0.030000000000000002,0.0
Dependable,0.0015,0.0015,0.0,1,1.0,0.0003975,0.0
Deraj,2.65,3.75,1.9052558883257653,2,1.0,0.877575,0.0
Derik,0.0915,0.15,0.04313641153364522,5,0.7142857142857143,0.2031375,0.5
Devcon,0.326,0.9359999999999999,0.19869857825359497,7,0.16666666666666666,-3.3765975,0.2
Devi19,0.0031250000000000006,0.015000000000000001,0.005817538139110049,2,0.8333333333333334,-0.014685000000000002,0.0
Devil_S,0.471,1.5,0.707884524481218,1,0.5,0.07094999999999996,1.0
Devil_killer,3.27525,3.27525,0.0,1,0.0,-3.27525,0.0
Devkits,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
Devonne,0.677,1.95,1.102650329887041,2,0.3333333333333333,0.9314550000000001,0.0
Dex,1.0103333333333333,8.33325,1.8323042239843166,9,0.7037037037037037,2.8835399999999995,0.625
Dheerajrawat,0.6135,1.6725,0.7863298449124261,3,0.75,-0.34623000000000004,0.0
Dhie,0.01875,0.01875,0.0,1,0.0,-0.01875,0.0
DiabloII,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.018000000000000002,0.0
DiceMaster74,0.00075,0.00075,0.0,7,0.19230769230769232,-0.0012975,0.0
DickFaggot,11.25,11.25,0.0,1,0.0,-11.25,0.0
Different,5.70075,19.59,7.830278982098913,2,0.4,9.627952499999997,0.3333333333333333
Digity,0.375,0.375,0.0,1,0.0,-0.375,0.0
Dikatbi,0.030000000000000002,0.030000000000000002,0.0,1,1.0,0.009899999999999999,0.0
Dilip,37.49925,37.49925,0.0,1,1.0,15.042645,0.0
Dim-Dim,3.75,3.75,0.0,1,1.0,1.5,0.0
Diskz,0.75,0.75,0.0,1,1.0,0.16851,0.0
Dissee,0.00525,0.01425,0.007794228634059948,2,0.6666666666666666,0.0013275,0.0
Dixxen1337,1.9785000000000001,1.9785000000000001,0.0,1,1.0,6.50649,0.0
DjEsco,0.0335625,0.0795,0.03083448759100757,2,0.25,-0.0030749999999999944,0.6666666666666666
Dlam,0.0671875,0.3105,0.09711398673957601,7,0.6666666666666666,1.1508825,0.25
Dmitriu,0.015,0.0225,0.010606601717798213,2,0.5,-0.021225,0.0
Do6ro,0.12525,0.24975,0.17606958851545035,2,0.0,-0.2505,1.0
Dolby,0.018075,0.084,0.02568426074466618,2,0.1,-0.10155750000000001,0.375
DonVito,0.31875,0.5625,0.3447145558284419,2,0.5,-0.5567775,0.0
Don_McNorth,3.165,6.0,2.805441141781449,4,0.6,-1.26825,0.0
DonkeyHotty,0.006,0.006,0.0,1,0.0,-0.006,0.0
Donny14,1.2598928571428571,7.5,2.7651700025237407,5,0.5714285714285714,0.4732575,0.6666666666666666
DontBeSoStupid,0.0015,0.0015,0.0,1,1.0,0.00153,0.0
DontQQSoMuch,0.030000000000000002,0.030000000000000002,0.0,1,0.0,-0.030000000000000002,0.0
DoppiaeSSe,0.00075,0.00075,0.0,1,1.0,9.75e-05,0.0
Doppuri,0.99525,1.14825,0.21637467504308347,1,1.0,1.0634325,0.0
DoubleDutch,0.44999999999999996,0.44999999999999996,0.0,1,1.0,0.216,0.0
DoubleIfLoss,37.5,37.5,0.0,1,1.0,8.25,0.0
Douglazzz,0.3875,0.75,0.3564144357345813,3,0.0,-1.1625,0.5
Dougpuocl,0.013413461538461539,0.11699999999999999,0.022545281358600556,5,0.38461538461538464,-0.057637499999999994,0.4666666666666667
DoxM3,1.1535,1.1535,0.0,1,1.0,0.13842000000000002,0.0
DrClanRips,0.00775,0.00975,0.0017320508075688774,1,0.0,-0.02325,0.5
DrClanScript,9.96332142857143,24.999750000000002,10.467090058163937,7,0.2857142857142857,-44.157157500000004,0.75
Dramacydal,63.67055357142857,375.0,133.5284739372158,11,0.42857142857142855,-26.474565000000002,0.42857142857142855
Drayz,22.5,22.5,0.0,1,1.0,23.790112500000003,0.0
Dreamsinreality,4.312193181818182,37.5,8.74000152927544,15,0.5909090909090909,-1.072395000000003,0.3333333333333333
Drkin,0.144375,0.22575,0.11508162863811061,1,0.0,-0.28875,1.0
Dron334,0.00075,0.00075,0.0,4,0.75,0.00042749999999999993,0.0
Dropshot,7.5,7.5,0.0,1,1.0,0.75,0.0
Drspice,22.5375,45.0,31.766772144805646,2,1.0,13.576987499999998,0.0
Drugtank,0.045,0.045,0.0,1,0.0,-0.045,0.0
Dug,0.16974999999999998,0.44325000000000003,0.23728621957458887,2,0.0,-0.50925,0.5
Dungen,0.015375000000000002,0.030000000000000002,0.020682873349706515,2,0.5,0.00525,0.0
DustinWpG,0.221625,0.75,0.3374969166525822,2,0.3333333333333333,-1.31325,0.0
EGG,0.11549999999999999,0.22499999999999998,0.1548563850798539,1,0.5,0.0165,1.0
EasyToWin,1.251625,7.5,3.0610661531156103,2,0.8333333333333334,7.777762500000001,0.0
Ebenezer,0.045838235294117645,0.228,0.049488551483562106,3,0.9411764705882353,-0.1941525,0.0
Ebony,0.07575,0.15,0.10500535700620231,2,1.0,0.016755,0.0
Ecz0tic,9.441315789473684,79.25999999999999,18.55370355939042,10,0.7368421052631579,118.36475250000001,0.8
Eddywan223,0.2624673913043479,1.1460000000000001,0.2543037431393875,4,0.782608695652174,-0.6991950000000001,0.6
Eevee,0.8647499999999999,0.8647499999999999,0.0,1,1.0,0.10377000000000002,0.0
Eggzies,1.75,2.25,0.8660254037844386,1,0.6666666666666666,-0.454785,0.0
Egorichek,0.007500000000000001,0.007500000000000001,0.0,1,1.0,0.00015000000000000001,0.0
EightySix,17.25,17.25,0.0,1,0.0,-17.25,0.0
Ekor4ik,0.0045000000000000005,0.0045000000000000005,0.0,1,0.0,-0.0045000000000000005,0.0
ElToredo,0.003,0.0045000000000000005,0.002121320343559643,1,0.5,-0.004320000000000001,0.0
ElToredoo,0.005625,0.006,0.0005303300858899102,2,0.5,-0.005475,0.0
ElToredooo,0.0015,0.0015,0.0,1,0.5,-0.001305,0.0
ElectricBox,0.003,0.003,0.0,1,1.0,0.006,0.0
Electrik,0.12115909090909092,0.75,0.21746336682092207,7,0.5454545454545454,0.11694749999999998,0.5
ElenaV,0.00971551724137931,0.23325,0.031073505605281222,14,0.11494252873563218,-0.16830000000000006,0.5
Elfonzo1,0.007500000000000001,0.007500000000000001,0.0,1,0.0,-0.007500000000000001,0.0
Elia155,0.45,0.525,0.10606601717798214,2,0.0,-0.9,1.0
Ell1,0.005357142857142858,0.0165,0.004421010028300057,5,0.07142857142857142,0.09971249999999998,0.38461538461538464
Elnir,0.015000000000000001,0.015000000000000001,0.0,2,1.0,0.0126075,0.0
Elrond2,0.0039375,0.009000000000000001,0.0033750000000000004,3,0.25,-0.01305,0.5
Emin,6.967499999999999,6.967499999999999,0.0,1,1.0,1.6025249999999998,0.0
Enjoint,0.025500000000000002,0.0525,0.01555233101499579,4,0.6,0.070185,0.0
EnotBX,0.15,0.15,0.0,1,1.0,0.30611249999999995,0.0
Entisburg,0.056249999999999994,0.075,0.026516504294495535,1,0.0,-0.11249999999999999,1.0
Eryca,6.6375,9.675,4.2956736957082775,2,0.0,-13.275,0.0
Escalade,0.07455882352941177,0.83325,0.171433623189237,25,0.4852941176470588,2.83983,0.45714285714285713
Esorylee,0.15,0.15,0.0,1,0.0,-0.15,0.0
Estdely,0.473875,2.565,1.02481515101505,1,0.8333333333333334,0.6642975,0.0
Etcshaman,2.8336125,18.0,4.078643267612502,13,0.35,40.31860499999999,0.5384615384615384
Etki,0.21975,0.75,0.35423191555815525,2,0.5,0.7735124999999999,1.0
Euge,0.36825,0.36825,0.0,1,0.0,-0.36825,0.0
EvgenVin,0.00675,0.01125,0.006363961030678928,2,1.0,0.0005025,0.0
Evgeny_26,7.0066875,17.25,7.27744444435167,2,0.75,-2.7781275,0.0
Evil_Carrot,0.034295454545454546,0.24000000000000002,0.07354138445305969,2,0.8181818181818182,0.08853,0.5
Ewgen,0.530375,2.475,0.9619805838737079,4,0.5,-2.5416600000000003,0.5
Eye_For_Eye,0.68175,0.68175,0.0,1,0.0,-0.68175,0.0
Ezvy,0.57675,0.57675,0.0,1,0.0,-0.57675,0.0
FC_Barcelona,0.1660855263157895,5.25,0.8496526541418298,18,0.42105263157894735,-5.2789575,0.38095238095238093
FDimarin,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
FFdm_64,0.02076063829787234,0.09,0.021594896579501626,15,0.0425531914893617,-0.66783,0.45454545454545453
FFsSponge,0.5919807692307693,3.1732500000000003,0.8749689664826361,6,0.6923076923076923,3.9715424999999995,0.5
FGH,0.0045000000000000005,0.007500000000000001,0.004242640687119285,2,0.5,0.0022500000000000003,1.0
FLOYDMONEY,0.06465,0.55425,0.1722609938436441,6,0.4,-0.547215,0.6666666666666666
FOREX33,0.010875000000000001,0.02025,0.013258252147247768,2,0.5,-0.0186825,0.0
FORTUNERED,1.05,1.05,0.0,1,0.0,-1.05,0.0
FRIENDSTOCKFISH,31.99,38.304,6.929790473022977,1,0.6666666666666666,40.433017500000005,1.0
FU_LUCK,3.0,3.0,0.0,1,1.0,1.3138874999999999,0.0
Fabio93,0.8578749999999999,3.75,1.4236207864982864,4,0.3333333333333333,-0.370425,0.75
Faintechos,0.0069500000000000004,0.015000000000000001,0.00681201669320998,3,0.6666666666666666,0.021727499999999997,0.25
Fair,0.26782500000000004,0.38625000000000004,0.1795562063811775,4,0.7,-0.12871500000000002,0.0
Fair2,0.0035,0.007500000000000001,0.003464101615137755,1,1.0,0.0021750000000000003,0.0
Fairy,0.11249999999999999,0.11249999999999999,0.0,1,1.0,0.039375,0.0
Fakeedge,10.125,16.875,9.545941546018392,1,0.0,-20.25,1.0
Faker68,0.75,0.75,0.0,1,0.0,-0.75,0.0
Farelyce,0.97575,3.0,1.387642695365057,3,0.25,8.4830925,0.6666666666666666
Fargal,0.0015,0.0015,0.0,4,0.5,0.0004124999999999999,0.0
Farimets,1.5657175324675323,37.5,4.768190756742222,24,0.7532467532467533,22.5760875,0.5
Farxod,0.128,0.3,0.15360419916135104,3,0.0,-0.384,0.5
Fat_Shady,45.0,75.0,25.98076211353316,3,0.0,-135.0,0.0
Fed76,0.04875,0.060000000000000005,0.015909902576697325,1,1.0,0.09792000000000001,0.0
FeelTheBurn,0.4665,0.4665,0.0,1,1.0,0.6009375,0.0
Felix,1.5136363636363634,7.275,2.1392277706091645,5,0.7272727272727273,-8.205405,0.3333333333333333
Felix678german,0.10800000000000001,0.24000000000000002,0.07379024325749307,5,0.6,0.18290249999999997,0.0
Ferreck,0.013783613445378151,0.15,0.02015301435715803,21,0.8151260504201681,-0.058544999999999986,0.3181818181818182
Filbert,0.196875,0.375,0.25190679079770756,1,0.0,-0.39375,0.0
